#jdstart-2463963   jdend-2463963    elevation      azimuth  flag        throw
       20.833333       20.875000      58.6332      330.438     1      40.0000
       20.875000       20.916667      50.0000      309.741     1      40.0000
       20.916667       20.958333      50.0000      296.539     1      40.0000
       20.958333       21.000000      50.0000      281.000     1      40.0000
       21.000000       21.041667      50.0000      279.935     0      90.0000
       21.041667       21.083333      50.0000      275.492     0      90.0000
       21.083333       21.125000      50.0000      270.516     0      90.0000
       21.125000       21.166667      50.0000      262.869     0      90.0000
       21.166667       21.208333      50.0000      245.000     0      90.0000
       21.208333       21.250000      50.0000      105.323     0      90.0000
       21.250000       21.291667      50.0000      92.7146     0      90.0000
       21.291667       21.333333      50.0000      86.9252     0      90.0000
       21.333333       21.375000      50.0000      82.3416     0      90.0000
       21.375000       21.416667      56.0000      54.0000     1      40.0000
       21.416667       21.458333      50.6667      87.0000     1      40.0000
       21.458333       21.500000      64.6554      206.551     1      40.0000
       21.500000       21.541667      56.7733      221.340     1      40.0000
       21.541667       21.583333      50.0000      228.060     1      40.0000
       21.583333       21.625000      50.0000      230.272     1      40.0000
       21.625000       21.666667      50.0000      226.000     1      40.0000
       21.666667       21.708333      50.0000      62.9020     1      40.0000
       21.708333       21.750000      50.2006      49.4074     1      40.0000
       21.750000       21.791667      58.9791      28.2238     1      40.0000
       21.791667       21.833333      62.2191      358.115     1      40.0000
       21.833333       21.875000      58.1742      328.781     1      40.0000
       21.875000       21.916667      50.0000      308.689     1      40.0000
       21.916667       21.958333      50.0000      295.846     1      40.0000
       21.958333       22.000000      50.0000      281.000     1      40.0000
       22.000000       22.041667      50.0000      279.695     0      90.0000
       22.041667       22.083333      50.0000      275.196     0      90.0000
       22.083333       22.125000      50.0000      270.109     0      90.0000
       22.125000       22.166667      50.0000      262.185     0      90.0000
       22.166667       22.208333      50.0000      245.000     0      90.0000
       22.208333       22.250000      50.0000      106.575     0      90.0000
       22.250000       22.291667      50.0000      93.2905     0      90.0000
       22.291667       22.333333      50.0000      87.3118     0      90.0000
       22.333333       22.375000      50.0000      82.6465     0      90.0000
       22.375000       22.416667      56.3333      55.0000     1      40.0000
       22.416667       22.458333      53.0000      85.0000     1      40.0000
       22.458333       22.500000      64.2405      207.855     1      40.0000
       22.500000       22.541667      56.1701      221.978     1      40.0000
       22.541667       22.583333      50.0000      228.316     1      40.0000
       22.583333       22.625000      50.0000      230.310     1      40.0000
       22.625000       22.666667      50.0000      227.000     1      40.0000
       22.666667       22.708333      50.0000      62.1780     1      40.0000
       22.708333       22.750000      50.8838      48.2977     1      40.0000
       22.750000       22.791667      59.3961      26.4882     1      40.0000
       22.791667       22.833333      62.1726      356.013     1      40.0000
       22.833333       22.875000      57.6931      327.169     1      40.0000
       22.875000       22.916667      50.0000      307.669     1      40.0000
       22.916667       22.958333      50.0000      295.170     1      40.0000
       22.958333       23.000000      50.0000      280.000     1      40.0000
       23.000000       23.041667      50.0000      279.448     0      90.0000
       23.041667       23.083333      50.0000      274.893     0      90.0000
       23.083333       23.125000      50.0000      269.693     0      90.0000
       23.125000       23.166667      50.0000      261.488     0      90.0000
       23.166667       23.208333      50.0000      245.000     0      90.0000
       23.208333       23.250000      50.0000      107.846     0      90.0000
       23.250000       23.291667      50.0000      93.8790     0      90.0000
       23.291667       23.333333      50.0000      87.7069     0      90.0000
       23.333333       23.375000      50.0000      82.9576     0      90.0000
       23.375000       23.416667      56.3333      55.0000     1      40.0000
       23.416667       23.458333      52.3333      86.0000     1      40.0000
       23.458333       23.500000      64.6667      209.107     1      40.0000
       23.500000       23.541667      55.5596      222.584     1      40.0000
       23.541667       23.583333      50.0000      228.554     1      40.0000
       23.583333       23.625000      50.0000      230.337     1      40.0000
       23.625000       23.666667      50.0000      227.000     1      40.0000
       23.666667       23.708333      50.0000      61.4357     1      40.0000
       23.708333       23.750000      51.5552      47.1538     1      40.0000
       23.750000       23.791667      59.7882      24.7096     1      40.0000
       23.791667       23.833333      62.0931      353.919     1      40.0000
       23.833333       23.875000      57.1908      325.601     1      40.0000
       23.875000       23.916667      50.0000      306.678     1      40.0000
       23.916667       23.958333      50.0000      294.508     1      40.0000
       23.958333       24.000000      50.0000      280.000     1      40.0000
       24.000000       24.041667      50.0000      279.195     0      90.0000
       24.041667       24.083333      50.0000      274.581     0      90.0000
       24.083333       24.125000      50.0000      269.267     0      90.0000
       24.125000       24.166667      50.0000      260.780     0      90.0000
       24.166667       24.208333      50.0000      245.000     0      90.0000
       24.208333       24.250000      50.0000      109.130     0      90.0000
